# d=[522.6741935  205.11179182 427.69756828 628.78883164 535.50685187
 250.17003702 438.37167934 201.54830957]
# TotalMass=14.37241676263656T, max_u17=69.9555162865256mm
Time (s), Displacement (mm)
1.980000000000000093e-01,-5.556779636794948463e-01
2.000000000000000111e-01,-5.570495598025153594e-01
2.020000000000000129e-01,-5.583912925335638988e-01
2.040000000000000147e-01,-5.597407924853440297e-01
2.060000000000000164e-01,-5.611362171928295783e-01
2.080000000000000182e-01,-5.626158606619405811e-01
2.099999999999999922e-01,-5.642177283710885227e-01
2.119999999999999940e-01,-5.659790907441545338e-01
2.139999999999999958e-01,-5.679360301410595335e-01
2.159999999999999976e-01,-5.701229976209333250e-01
2.179999999999999993e-01,-5.725723960229819332e-01
2.200000000000000011e-01,-5.753031458587966052e-01
