# d=[650. 650. 650. 650. 650. 650. 650. 650.]
# TotalMass=35.785010625000005T, max_u17=10.69244834282673mm
Time (s), Displacement (mm)
1.292200000000000060e+01,3.412397613642914607e-01
1.292399999999999949e+01,1.761600920852004204e-01
1.292600000000000016e+01,8.837466958741135512e-03
1.292800000000000082e+01,-1.600068704165221734e-01
1.292999999999999972e+01,-3.296439463189802521e-01
1.293200000000000038e+01,-4.993383802473367883e-01
1.293400000000000105e+01,-6.683497990590243631e-01
1.293599999999999994e+01,-8.359347077268812765e-01
1.293800000000000061e+01,-1.001349148874858486e+00
1.293999999999999950e+01,-1.163852381744953535e+00
1.294200000000000017e+01,-1.322711685927889347e+00
1.294400000000000084e+01,-1.477208222990168629e+00
1.294599999999999973e+01,-1.626643659591552327e+00
1.294800000000000040e+01,-1.770347103227974284e+00
1.295000000000000107e+01,-1.907681822359592383e+00
1.295199999999999996e+01,-2.038051202151064611e+00
1.295400000000000063e+01,-2.160903472361080713e+00
1.295599999999999952e+01,-2.275734912625547501e+00
1.295800000000000018e+01,-2.382091460777791436e+00
1.296000000000000085e+01,-2.479539242636068952e+00
1.296199999999999974e+01,-2.567634064917020176e+00
1.296400000000000041e+01,-2.645949617837970447e+00
1.296600000000000108e+01,-2.714105496905482084e+00
1.296799999999999997e+01,-2.771765789881515119e+00
1.297000000000000064e+01,-2.818638097876119186e+00
1.297199999999999953e+01,-2.854472968915008124e+00
1.297400000000000020e+01,-2.879063606518659224e+00
1.297600000000000087e+01,-2.892245705909512132e+00
1.297799999999999976e+01,-2.893897350817277392e+00
1.298000000000000043e+01,-2.883939023297454440e+00
1.298200000000000109e+01,-2.862333872648557431e+00
1.298399999999999999e+01,-2.829088407137994921e+00
1.298600000000000065e+01,-2.784253699010979854e+00
1.298799999999999955e+01,-2.727927053851316508e+00
1.299000000000000021e+01,-2.660253941868160776e+00
1.299200000000000088e+01,-2.581429879286179840e+00
1.299399999999999977e+01,-2.491701924777560251e+00
1.299600000000000044e+01,-2.391369528833938052e+00
1.299800000000000111e+01,-2.280784617169976158e+00
1.300000000000000000e+01,-2.160350960438481849e+00
1.300200000000000067e+01,-2.030522984723648339e+00
1.300399999999999956e+01,-1.891804208238587304e+00
1.300600000000000023e+01,-1.744745478389090998e+00
1.300800000000000090e+01,-1.589943055538037386e+00
1.300999999999999979e+01,-1.428036432382653764e+00
1.301200000000000045e+01,-1.259705684043696650e+00
1.301400000000000112e+01,-1.085668115436503101e+00
1.301600000000000001e+01,-9.066740325059574612e-01
1.301800000000000068e+01,-7.235015945615261845e-01
1.301999999999999957e+01,-5.369508549454335977e-01
1.302200000000000024e+01,-3.478372564730777827e-01
1.302400000000000091e+01,-1.569849375857910734e-01
1.302599999999999980e+01,3.477983159148374803e-02
1.302800000000000047e+01,2.266348202788303901e-01
1.303000000000000114e+01,4.177674375101442794e-01
1.303200000000000003e+01,6.073797003004950401e-01
1.303400000000000070e+01,7.946925832427144121e-01
1.303599999999999959e+01,9.789497932253535817e-01
1.303800000000000026e+01,1.159421002792434319e+00
1.304000000000000092e+01,1.335404546323544217e+00
1.304199999999999982e+01,1.506229561001174222e+00
1.304400000000000048e+01,1.671257559649347746e+00
1.304600000000000115e+01,1.829883460876383650e+00
1.304800000000000004e+01,1.981536163138123863e+00
1.305000000000000071e+01,2.125678811333627571e+00
1.305199999999999960e+01,2.261808942964128821e+00
1.305400000000000027e+01,2.389458698988735641e+00
1.305600000000000094e+01,2.508195239994617687e+00
1.305799999999999983e+01,2.617621434313742945e+00
1.306000000000000050e+01,2.717302065913199893e+00
1.306199999999999939e+01,2.806690386692989758e+00
1.306400000000000006e+01,2.885204437861211169e+00
1.306600000000000072e+01,2.952303324400314732e+00
1.306799999999999962e+01,3.007488582087356921e+00
1.307000000000000028e+01,3.050305275547285255e+00
1.307200000000000095e+01,3.080342547284558918e+00
1.307399999999999984e+01,3.097233472271229804e+00
1.307600000000000051e+01,3.100654352354964338e+00
1.307799999999999940e+01,3.090323928446863988e+00
1.308000000000000007e+01,3.066003259729627395e+00
1.308200000000000074e+01,3.027497129121205610e+00
1.308399999999999963e+01,2.974657668406744282e+00
1.308600000000000030e+01,2.907390429325412917e+00
1.308800000000000097e+01,2.825662558568429183e+00
1.308999999999999986e+01,2.729512182672710452e+00
1.309200000000000053e+01,2.619057695153911958e+00
1.309399999999999942e+01,2.494505517802350081e+00
1.309600000000000009e+01,2.356155105849168763e+00
1.309800000000000075e+01,2.204400426324962137e+00
1.309999999999999964e+01,2.039818008707130925e+00
1.310200000000000031e+01,1.863251494165357514e+00
1.310400000000000098e+01,1.675712889731025834e+00
1.310599999999999987e+01,1.478282390665337065e+00
1.310800000000000054e+01,1.272098111027781808e+00
