# d=[367.87284522 409.13036753 336.8975626  303.36503701 264.08523418
 255.79082822 268.46756227 239.81218468]
# TotalMass=7.140152630913054T, max_u17=47.244129455708034mm
Time (s), Displacement (mm)
4.572000000000000064e+00,-4.532050882866282393e+01
4.573999999999999844e+00,-4.508918637588804756e+01
4.576000000000000512e+00,-4.482138211554277518e+01
4.578000000000000291e+00,-4.451680084261553816e+01
4.580000000000000071e+00,-4.417516668779668265e+01
4.581999999999999851e+00,-4.379622437149308922e+01
4.584000000000000519e+00,-4.337974004122516192e+01
4.586000000000000298e+00,-4.292550177399888867e+01
4.588000000000000078e+00,-4.243331991436418349e+01
4.589999999999999858e+00,-4.190302748855398818e+01
4.592000000000000526e+00,-4.133448097303958235e+01
4.594000000000000306e+00,-4.072756169459917430e+01
4.596000000000000085e+00,-4.008217809713168123e+01
4.597999999999999865e+00,-3.939826903263887914e+01
4.600000000000000533e+00,-3.867580813983180121e+01
4.602000000000000313e+00,-3.791480923815579729e+01
4.604000000000000092e+00,-3.711533254204691445e+01
4.605999999999999872e+00,-3.627749144348031507e+01
4.608000000000000540e+00,-3.540145953385629696e+01
4.610000000000000320e+00,-3.448747748529293489e+01
4.612000000000000099e+00,-3.353585942749077020e+01
4.613999999999999879e+00,-3.254699849695025193e+01
4.615999999999999659e+00,-3.152137130255427522e+01
4.618000000000000327e+00,-3.045954113474887137e+01
4.620000000000000107e+00,-2.936215982322239526e+01
4.621999999999999886e+00,-2.822996824827511730e+01
4.623999999999999666e+00,-2.706379558610496616e+01
4.626000000000000334e+00,-2.586455737362020812e+01
4.628000000000000114e+00,-2.463325251084278733e+01
4.629999999999999893e+00,-2.337095934172572242e+01
4.631999999999999673e+00,-2.207883093349529346e+01
4.634000000000000341e+00,-2.075808965676915108e+01
4.636000000000000121e+00,-1.941002115127422556e+01
4.637999999999999901e+00,-1.803596775126018414e+01
4.639999999999999680e+00,-1.663732144471905983e+01
4.642000000000000348e+00,-1.521551645245146922e+01
4.644000000000000128e+00,-1.377202153506068605e+01
4.645999999999999908e+00,-1.230833216376005623e+01
4.647999999999999687e+00,-1.082596271842971269e+01
4.650000000000000355e+00,-9.326438897116542392e+00
4.652000000000000135e+00,-7.811290529294209861e+00
4.653999999999999915e+00,-6.282044976620045240e+00
4.655999999999999694e+00,-4.740221278111527603e+00
4.658000000000000362e+00,-3.187325152949007645e+00
4.660000000000000142e+00,-1.625065586937798567e+00
4.661999999999999922e+00,-5.557213379611466997e-02
4.663999999999999702e+00,1.518828523122921492e+00
4.666000000000000369e+00,3.095835278585910899e+00
4.668000000000000149e+00,4.673174185236010025e+00
4.669999999999999929e+00,6.248599917859332997e+00
4.671999999999999709e+00,7.819897135056377735e+00
4.674000000000000377e+00,9.384881638647993185e+00
4.676000000000000156e+00,1.094140114580378764e+01
4.677999999999999936e+00,1.248733544868409240e+01
4.679999999999999716e+00,1.402059575047684703e+01
4.682000000000000384e+00,1.553912303421019736e+01
4.684000000000000163e+00,1.704088543121503108e+01
4.685999999999999943e+00,1.852387469160234446e+01
